ID	OriginalText
62b616fe0e211fcd	Team up with bonded heroes to participate in related modes, upgrade #YPartnership Level#E for rewards. \nEarn #YHarmony Charms#E to exchange for various rewards. \nYou can earn up to #Y2,000 Partnership value#E and #Y2,000 Harmony Charms#E per week.
2f0c33ac2481a207	Inner Way
7a892e3249822a1f	Defeat the River Deity.
0427c4aa1da86d39	"""I vow to protect this land with my life""\nStand facing north with fist over heart—this is the unique Yanyun Oath of the Northern Vow."
7bdccb4cefecd541	The Echo Beads purchased on “PlayStation Store” are only visible and usable on “PlayStation Network”.
0000000000000000	
de9b19d66bbde200	Join the Nine Mortal Ways
9c3ca7ff128c42fc	Please, don't take it personally. We're stationed nearby. If you find anything, just tell us. Of course, you'll be well rewarded.
a432379a4e1e31cd	Increases the damage of <Sober Sorrow|781|#C|10201|20101101> by #Y10%#E. While casting this skill, gain #Y60%#E DMG Reduction and high interruption resistance.
96bb20d72b5201f3	Year of Guimao, July, Early Period Eight - Hai hour\Recorded after talking with Qi Feijun
a211132493d239a9	Make the acquaintance of the Old Friend: He Ouniang
856bcdfcfafb5b0c	Underworld Uprising: Part I
7cde06a4ba2a642c	Silver Needle Status Promotion Reward
f9f4e0437b196c43	Volume: An Unnatural Omen
97a15d15f739b130	Inner Way
d5b490d4a08de14d	A few time-tested Inner Ways were scattered into fragments during inheritance. Collect all fragments to fully comprehend them.
4c8779b8839727b0	"Complete ""Homeward Path"" to claim "
f2f047f26ffeb818	
0f9961207103b92c	Is it okay?
0000000000000000	
9401ddbc874c48a7	Exactly, Young Hero. Maybe that special Tai Chi Mystic Skill is the key to dealing with this creature. 
0000000000000000	
6702f5170bea0f14	"That's it! No wonder Water Lady never appeared even though Lady Ugly grew a whole Flower Expanse. The name ""golden-armed"" isn't about flower."
f6d022bf8b2a5097	"Your Cloud Clip works have been uploaded to Gallery. View it in ""My Works"""
0000000000000000	
74d823d539f775e0	After casting <Strategic Sword's|781|#C|10101> Martial Art Skill, Special Skill, or Charged Skill, press the skill button at the perfect timing during the ending phase to cast #YCrisscrossing Swords#E and unleash follow-up attacks. If the target has #Y5#E stacks of Bleed, remove all Bleed stacks and deal high Bleed damage once.
0000000000000000	
7e46f09790072989	Can be used for Inner Way Breakthrough or recycled for #Y2#E bookplates. Collect 5 bookplates to exchange for a random Tip.\n\n#DCurrent Effect:#E\n$P\n\n#DBreakthrough Preview:#E\n$N
4bdf81458e6ca1a0	Novice I
dbe0c816dbe8efe5	"In the Silver Needle, they say ""One life, one price""... but how could our price ever compare to Old Madam Wang's?"
0000000000000000	
0000000000000000	
0000000000000000	
75e65ce089cb9883	Bone Fracture
9ac89e9126a673ee	The River Deity's name has been around forever. You can't miss him around the Roaring Sands. He's everywhere, haha.
fbc2c22484178086	Deal #G90%#E damage and increase Trash Talk Defense by #G20%#E, stacking up to #G6#E times.
0000000000000000	
0000000000000000	
adc13ef61961bd1e	The Sleeping Puppet at the Mercyheart Monastery was once Qi A'wu, now slain by your hand. Clutching the sachet she made for him, Liu Wuniang is driven by grief, refusing to believe it. She swears to go there herself and see the truth.
7a0e96813ae607c8	Miaojue expresses gratitude and begins to ponder deeply.
4ddcc23d043b808e	Heavy Attack: Heal the selected target for a small amount of HP. Each healing generates #Y5#E, #Y5#E, and #Y10#E points of #JDew#E respectively.\nCharged Skill: Wave the fan to unleash a stream of water, consuming #Y60#E points of #JDew#E to apply healing over #Y6s#E to yourself and the ally with the lowest HP in the team, restoring a moderate amount of HP. #RAlso apply damage over time to the nearest enemy#E.
8ad7f566f7dc3357	To prevent the loss of the Inner Way, Master Wei of Palace of Annals #Ydivided the art into five segments#E and hid them #Yin different corners of the building#E for those who stayed there to study.
0000000000000000	
e00e81c7394aadf7	Cutting off someone’s livelihood is like killing their parents. Xie is clueless! No wonder our brothers are upset!
975ab1feda8bc44f	Fated Match at the List - Fate's Perfect Pair
0000000000000000	
066a2785b9399b2f	Obtain Mystic Skills
0000000000000000	
0000000000000000	
01d517ad4cbac78c	"To my young brother, \n   If you're reading this, then you know what has happened, and you likely have doubts in your heart. I thought about this for a long time and made up my mind. For many years, I blamed the death of Father Li on my adoptive father. Recently, through the master, I discovered that I had been harboring my hatred for the wrong person. Father Li was killed by a single phrase from the government: ""When there are no more birds, the bow becomes useless."" I had been in the wrong for many years and assisted the culprit. The kindness of my adoptive father and the revenge for Father Li... I bear both on my shoulders. \n   Only by destroying the ship can I put an end to this. Now I can go see Father Li. \n   Please fulfill my wish by stopping the hatred and not coming with me. Take care of yourself, and put on more clothes when the weather gets cold. "
e289175746667f03	Lie Buxi hopes to find traces left by her father, Lie Yan, and reunite with her elder brothers. (If you succeed, you'll befriend her and receive weekly gifts.)
e3a0c44d6d09db8e	As you walk along, you notice a young woman named Shan'er manhandling a timid scholar, Nan Weiqing. She's accusing the frail-looking man of having secret daily rendezvous with her mother. The bizarre claim compels you to step closer and find out what their dispute is all about...
d5b8b5807a65b3e2	Initiate - Loan Cloud
0000000000000000	
0000000000000000	
0000000000000000	
1d9658124b1c31fb	I remember when the Hanging Blade was established, heroes gathered. Palace of Annals was famous throughout the martial world.
92b7a7099e22236c	"The Dao Lord Trio Sisters fiercely opposed the uncompensated confiscation of Tang coins policy due to their determination to protect Kaifeng's commoners. They wanted to dismantle the Furnace and return wealth to the people. After meeting Gongzi, they agreed to support the ""Gold-Making Vessel Theft"" plan, in exchange for permission to buy grain with Tang coins. Yet they left behind a Ghost Market mask by accident during the Heroes Assembly, which led to your investigation..."
0000000000000000	
ac855bc16f80839d	"In the first year of the Zhou Dynasty's Xiande era, Liu Chong of the Northern Han allied with Khitan cavalry and launched a massive invasion against Zhou. Emperor Shizong of Zhou declared, ""Chong seeks to exploit our nation's mourning, thinking me but a newly-enthroned young emperor. His ambition to seize our land is near—he will surely come in person, and thus I must confront him."" \nHe donned armor and faced the enemy at the battlefront, disregarding arrows and stones. Witnessing their emperor's valor, \nZhou's armies fought with unrelenting courage and achieved a decisive victory."
3457b16fb807d79b	Recently, a shadowy figure has been spotted near the bandit camps in the Verdant Wilds. Keep clearing out bandit camps, and you may have a slight chance of running into them.
0000000000000000	
ac783680307454fd	Effect: Increases Max HP by #Y2,300#E for #Y30#E minutes (reusing refreshes the duration). \n\nOnly one food effect can be active at a time. No effects are available during Trials and do not increase Martial Mastery.
4f10957ca71da9d6	Main Story Stages
86d3267e0be1c84b	Unlocks the hero title The Winter Gambit.
5ee490f26756405d	"You're saying that ""The Cheng'en Chronicles"" can never be finished."
0000000000000000	
0731563cbc4901c0	With this, I can support my newborn and my pregnant wife. I can't thank you enough!
bd780de97260f5d0	This bundle of feed is almost packed. I’ll be delivering it to the stables at Rain Pavilion soon.
a2a9a83adad50010	Inner Way
0000000000000000	
40a565463693f29a	Get defeated by Puppeteer - Overture twice.
8e9f233016d3c412	"The writing is blurred, ""the crane stopped because a tooth is missing on the key. River Deity... Revenge... Remember..."""
815204c49b61eefc	Coming back? Find the Colossus and you become River Deity. Wouldn't that be better?
ddb785984b9b672c	Defeat Puppeteer - Curtaincall
0000000000000000	
0000000000000000	
0000000000000000	
bc1e0e20940a3976	Casting a #HMartial Art Skill#E grants you one stack of #HUmbra#E. At 8 stacks, #HUmbra#E triggers a heavenly thunder to grant you #HThunder Enlightenment - Umbra#E: for the next 10 seconds, you gain #HHyper Armor and 50% DMG Reduction#E, your #HSpecial Skill#E costs 80% less Endurance and deals 20% more damage.
8c8bb1fe96226933	Consumes #G0.1%#E of current Vital Energy and gains #G1#E Fieryheart.
4d568d0e27015a5c	So you failed the #R{3}#E Sect Rule trial on {0}/{1} at {2}, and your Karma Point {4}? I love watching you struggle and suffer like you're in hell!
0000000000000000	
627320e789b1dce3	If he says he's Master Jiang... ask him to tune a guqin for me.
fb25046f6e9a7fae	Mystic Skills
17041f07b6283cfe	Once begun, there's no turning back, as if traversing countless perilous waters and daunting mountain tops.
da18da4c3a403fbc	"Ask about the ""lost father"""
0000000000000000	
0000000000000000	
0000000000000000	
0000000000000000	
eecf783831f6fa41	Hmm... a complete set, definitely not cheap.
0000000000000000	
0000000000000000	
a0e5c2be690a5b7e	Fraudulent Content
0000000000000000	
0000000000000000	
48012909e3f87063	Complete Liangzhou Main Story Quest [Paper Moon: Buddha Cherishes Freedom] ({0}/{1})
31bf79ca28fc45b9	Evaluating your chess skill...
74322af1028534cf	She hopes to put an end to the endless debates among her fellow disciples. Maybe you can help bring some peace to the discussion. (If you succeed, you'll befriend her and receive weekly gifts.)
f73c40660e8ec04e	Exploration Reward
c77f44fda4096fb4	Track Target - {}
031250f9173ac289	Hold on. Elder Xue,
763239586f0de81c	Red moves first.
c7df1dcfa6c37a2b	No previous Partnership.
8871cb443bc2066b	Weighing your bond...
0000000000000000	
a2e8186984f9d6f8	Your recent actions have caught the attention of the Inkbornd Order. A sernior disciple of the Inkbornd Order will be waiting for you at the rendezvous point. The offer stands for one day only.
da7073d381d79d19	Great!
0000000000000000	
8ca2ad2c7fa36c47	Hitting an enemy with a Crowd Control skill reduces the current Martial Art Skill's cooldown, and Martial Art Skill Chi Damage dealt to targets afflicted with your own #YCrowd Control#E or #YErosion#E state is increased.
4481ab2515f65d97	Big Zhao is being questioned alone. Investigate if this is related to not having a proper invite.
cb84b0425c311965	Correspondent
0000000000000000	
979c9e56a619f91e	
0000000000000000	
cb06f6ffab5f9595	The wine at Revelry Hall comes with stories? Listen to what Qi Wuyu has to say!
374415617df89fa1	Inner Way
d51a491af9bd8ee9	Don't worry, the trials are quite simple. If you truly defeated those ferocious geese, this will be nothing!
4a67068f26852173	Gao v. Li: Stolen Bangle
02b09d958eb6a3b5	Deal 180% damage and increase Trash Talk chance by 2 stacks (74%), up to 6 stacks.
41532fc52c56a013	Huh? What're you on about? I don't get it.
0000000000000000	
ceca2a239df31cb2	For Inner Way Breakthrough or exchanged for #Y10 Bookplates#E. Collect 5 to trade for a random Note.\n\n#DCurrent Effect:#E\n$P\n\n#DBreakthrough Preview:#E\n$N
47eec75785b7d8c7	Reaching Mythic rank (3,000 points) in 3v3 Arena.
8e2d2b892d1517d1	Night Flash's Shadow
d7d77f6cf8af1a33	For Inner Way comprehension.\n#HPassive Skill:#E Extends the duration of Vendetta Token by 5 seconds and refunds 20 Tokens of Gratitude.
7dd8b80101e27224	Silver Needle Status Promotion Reward
933db98473dd0873	<Herbal Resonance|781|#C|10301|20602103> now heals both yourself and the nearby ally with the lowest HP percentage. Heals yourself based on Dew consumed. Reduces the cooldown of <Herbal Resonance|781|#C|10301|20602103>.
6656048b6237f70d	Open them all! Inspect them carefully!
f81bbf2b565e18de	Mystic Skill development is locked.
b93000cc814cf209	Inner Way Boost
0000000000000000	
ef9c3930d8d803ff	Mo Yuwang, a top correspondent for the Jianghu Daily, is chasing a story about Kaifeng's growing culture of slacking off.
66fb4ebb73b1852f	Hehe, only rangers can understand what Yanzi says.\nThat's why all these goodies are yours alone~\n\nHere's your Day 3 Highlights Overview (Swipe the images for more event details):\n\n1. <LINK id='link2' color='' goto_id='60254' is_underline='true'> [Main Story] Kaifeng Adventure </LINK> \n2. <LINK id='link3' color='' goto_id='60255' is_underline='true'> [Challenge] Campaign: Jinming Pool - Murong Yuan </LINK> \n3. <LINK id='link4' color='' goto_id='60256' is_underline='true'> [Challenge] World Boss: Lion Dancer </LINK> \n4. <LINK id='link5' color='' goto_id='60257' is_underline='true'> [Fellowship] Leisure: Mahjong God Contest </LINK>  \n <IMAGE id='im1' image_url='https://h72.fp.ps.netease.com/file/677b9172204dfb22efb9f5595Ip1pvh106' size='2010*9194' color='255;255;255')'></IMAGE>\nWindtail has even more exciting activities to share, Wanderers who want to experience all the wonders of the jianghu, don't miss out: <LINK id='link1' color='#8c5823' goto_id='60243' is_underline='true'> I'm curious </LINK>
